user_id,role,department,location,device_type,timestamp,request_type,previous_violations_count,failed_login_count_24h,avg_session_duration,is_privileged_account,account_age_days,label
user_678,qa,platform,SG,desktop,2025-07-16T04:40:54.649797,execute,0,1,1626.6384442785215,0,1950,0
user_679,qa,security,IN,mobile,2025-06-26T02:30:15.649797,write,0,0,176.13038767297547,0,828,0
user_680,qa,platform,SG,server,2025-07-22T20:34:50.649797,read,0,0,240.4012025673312,0,394,0
user_681,qa,platform,SG,mobile,2025-09-30T07:56:56.649797,write,0,1,209.46483918880656,0,1996,0
user_682,admin,apps,UK,desktop,2025-11-06T01:58:16.649797,write,1,1,487.64908864881545,1,1382,1
user_683,admin,security,IN,desktop,2025-07-18T01:06:07.649797,admin,0,0,93.1172543984002,0,1173,0
user_684,hr,platform,DE,laptop,2025-07-07T02:54:41.649797,read,0,0,56.057234334798295,0,475,0
user_685,engineer,apps,US,laptop,2025-10-30T10:53:12.649797,execute,0,0,420.84075207160004,0,774,0
user_686,qa,hr,DE,mobile,2025-08-11T12:14:11.649797,write,0,0,161.1602157951467,0,1702,0
user_687,engineer,apps,SG,laptop,2025-12-05T20:25:48.649797,execute,1,0,735.0681314871191,0,1917,1
user_688,engineer,apps,IN,server,2025-10-24T03:48:22.649797,read,1,0,309.98162407847985,0,1652,1
user_689,hr,platform,IN,mobile,2025-08-15T09:32:19.649797,write,0,1,249.2700896732491,0,442,0
user_690,qa,finance,IN,desktop,2025-08-08T16:46:37.649797,admin,0,0,21.918681132398923,0,8,0
user_691,qa,finance,UK,desktop,2025-09-19T20:19:46.649797,execute,0,0,393.25801783259726,0,1253,0
user_692,devops,finance,DE,server,2025-07-01T19:51:26.649797,admin,0,0,347.54725617795447,0,70,0
user_693,engineer,apps,UK,laptop,2025-07-08T18:18:54.649797,execute,0,0,306.5553173204421,0,703,0
user_694,engineer,platform,US,mobile,2025-07-19T05:39:30.649797,read,0,0,93.55535129384975,0,1698,0
user_695,admin,security,SG,mobile,2025-11-04T00:45:30.649797,write,0,1,879.7670887683388,0,1713,0
user_696,devops,apps,UK,server,2025-09-18T01:48:58.649797,execute,0,1,116.42983745190631,0,40,0
user_697,admin,apps,UK,laptop,2025-06-19T11:36:08.649797,admin,0,1,49.5441104844477,0,854,0
user_698,admin,platform,SG,mobile,2025-10-16T19:32:38.649797,execute,0,0,1307.5201024276284,0,1053,0
user_699,admin,hr,IN,server,2025-09-01T20:17:38.649797,execute,0,1,411.4173255545988,0,1545,0
user_700,hr,apps,SG,mobile,2025-09-17T12:50:04.649797,execute,2,0,160.73375831305137,0,277,1
user_701,hr,hr,DE,desktop,2025-07-26T02:56:04.649797,execute,1,0,824.2701840093948,0,1312,1
user_702,admin,hr,SG,mobile,2025-09-24T21:39:06.649797,execute,0,1,28.66179535717815,0,1608,0
user_703,devops,finance,IN,mobile,2025-12-10T19:53:40.649797,execute,1,2,27.523165401121563,0,183,1
user_704,engineer,platform,SG,mobile,2025-06-30T19:14:00.649797,admin,0,0,344.1369601536439,0,939,0
user_705,devops,hr,UK,laptop,2025-08-07T16:28:32.649797,execute,0,2,58.794264029638185,0,522,0
user_706,qa,platform,US,laptop,2025-07-31T07:42:07.649797,execute,0,1,747.1790974308652,1,689,0
user_707,hr,finance,UK,server,2025-08-01T07:41:07.649797,execute,0,1,550.4486479635948,0,1623,0
user_708,engineer,platform,US,laptop,2025-08-24T17:57:50.649797,write,0,1,109.74377996286026,0,84,0
user_709,engineer,apps,SG,mobile,2025-11-11T20:11:12.649797,read,0,0,659.0342748578138,0,1421,0
user_710,qa,hr,DE,mobile,2025-11-28T21:30:07.649797,read,0,0,13.150360489885946,0,86,0
user_711,qa,platform,SG,laptop,2025-07-23T23:31:18.649797,read,0,0,238.6455823268932,0,1321,0
user_712,admin,security,IN,laptop,2025-09-23T07:29:46.649797,admin,0,0,822.6191294633204,0,1743,0
user_713,hr,platform,SG,mobile,2025-10-10T05:21:21.649797,admin,0,1,580.0998794440592,0,1311,0
user_714,hr,hr,US,mobile,2025-09-19T12:14:49.649797,admin,0,0,132.05112485814237,0,1133,0
user_715,devops,finance,UK,desktop,2025-09-03T17:09:45.649797,execute,0,0,60.5872832074339,0,544,0
user_716,admin,finance,DE,server,2025-07-22T03:17:12.649797,read,0,0,70.92205706171825,0,941,0
user_717,admin,hr,SG,laptop,2025-09-13T11:03:36.649797,execute,0,3,216.77766543433557,0,1037,0
user_718,admin,apps,SG,server,2025-08-28T19:12:02.649797,write,0,0,272.4766382688448,0,1401,0
user_719,admin,apps,UK,mobile,2025-11-07T18:47:10.649797,read,0,0,10.00943457741778,0,1433,0
user_720,hr,finance,DE,server,2025-11-02T00:43:23.649797,write,0,0,160.10115743604905,0,725,0
user_721,hr,finance,SG,laptop,2025-07-11T16:49:36.649797,write,0,1,532.2709768287262,0,964,0
user_722,admin,hr,SG,laptop,2025-07-03T12:21:17.649797,execute,0,0,176.27363907977914,0,1654,0
user_723,devops,apps,US,server,2025-11-28T01:10:39.649797,read,0,1,55.6009699531805,0,618,0
user_724,engineer,finance,US,laptop,2025-09-21T23:20:55.649797,write,1,0,929.397899686206,0,15,1
user_725,engineer,apps,IN,desktop,2025-11-18T23:39:09.649797,read,0,1,92.88651475234428,0,1856,0
user_726,devops,finance,UK,mobile,2025-06-28T01:09:55.649797,write,0,1,480.48298773988006,0,725,0
user_727,admin,platform,DE,mobile,2025-09-20T08:29:59.649797,write,0,0,64.62485769836982,0,188,0
user_728,hr,security,SG,laptop,2025-09-22T16:16:30.649797,execute,0,0,165.06372440805336,0,234,0
user_729,engineer,platform,SG,mobile,2025-11-19T12:11:07.649797,read,0,0,202.25202180891364,1,1909,0
user_730,qa,finance,IN,desktop,2025-07-05T03:37:39.649797,execute,0,0,208.32557410281592,0,1800,0
user_731,qa,security,SG,laptop,2025-07-30T20:40:38.649797,execute,0,1,217.99497545633207,0,735,0
user_732,devops,security,UK,desktop,2025-08-29T18:11:52.649797,execute,0,1,76.44736874611513,0,458,0
user_733,admin,finance,IN,desktop,2025-11-20T10:23:15.649797,execute,0,0,217.64875382785527,0,725,0
user_734,engineer,finance,UK,mobile,2025-12-03T13:55:42.649797,execute,1,2,197.16769836708795,0,145,1
user_735,admin,apps,IN,mobile,2025-12-13T06:31:22.649797,write,0,0,70.23082680942662,0,517,0
user_736,engineer,finance,SG,server,2025-12-07T05:40:06.649797,read,0,1,1331.6822120751883,0,1165,0
user_737,devops,hr,IN,desktop,2025-06-18T15:37:15.649797,read,2,0,601.9987538641133,0,533,1
user_738,devops,finance,US,mobile,2025-06-26T04:03:09.649797,execute,0,0,655.6442890493129,0,1653,0
user_739,qa,hr,DE,desktop,2025-07-14T03:36:50.649797,read,0,0,347.09914311938337,1,892,0
user_740,admin,finance,SG,server,2025-08-19T09:02:12.649797,write,0,0,52.269243644275804,0,1139,0
user_741,qa,apps,DE,desktop,2025-11-13T23:11:54.649797,execute,0,1,251.86284729852756,0,1068,0
user_742,admin,hr,SG,laptop,2025-11-25T06:13:38.649797,admin,0,0,516.8485610317944,0,204,0
user_743,qa,platform,DE,server,2025-07-21T05:04:37.649797,admin,0,1,11.852010684144764,0,1497,0
user_744,hr,hr,US,server,2025-10-07T02:54:05.649797,write,0,0,205.46032690642178,0,1333,0
user_745,hr,apps,DE,desktop,2025-11-29T16:57:22.649797,write,0,1,151.31536363349832,0,1948,0
user_746,hr,hr,IN,desktop,2025-09-09T01:16:24.649797,admin,0,0,71.52464640676263,0,1346,0
user_747,hr,finance,DE,mobile,2025-07-06T05:15:38.649797,execute,0,0,142.56516070638676,0,1429,0
user_748,engineer,finance,SG,laptop,2025-09-07T23:42:26.649797,write,0,1,1231.2732159169452,0,361,0
user_749,hr,apps,UK,server,2025-08-24T05:23:11.649797,admin,0,0,385.3849780090648,0,1150,0
user_750,devops,security,DE,server,2025-09-29T13:26:06.649797,execute,0,1,106.80415447388498,0,1144,0
user_751,devops,finance,DE,server,2025-09-04T12:57:28.649797,write,0,1,278.93063484311745,1,214,0
user_752,engineer,platform,DE,mobile,2025-06-20T16:53:12.649797,read,0,0,84.9700905452844,0,1849,0
user_753,hr,apps,SG,laptop,2025-12-13T12:01:21.649797,read,0,0,283.13242610982627,0,1335,0
user_754,hr,hr,DE,server,2025-09-23T10:02:46.649797,read,2,0,679.4905347544004,0,642,1
user_755,hr,hr,SG,server,2025-09-10T20:02:14.649797,execute,0,1,244.1722330900773,0,606,0
user_756,qa,platform,SG,mobile,2025-12-06T09:53:58.649797,write,0,0,396.53422447202627,0,1089,0
user_757,admin,finance,UK,desktop,2025-07-15T15:16:09.649797,admin,1,1,181.1779231173375,0,366,1
user_758,qa,apps,IN,server,2025-07-21T15:27:32.649797,write,0,0,222.779336960897,0,1229,0
user_759,admin,platform,SG,laptop,2025-11-10T00:34:34.649797,read,0,0,356.30690775872876,0,899,0
user_760,hr,finance,US,laptop,2025-08-03T12:44:33.649797,read,0,0,502.04097664330914,0,187,0
user_761,hr,apps,DE,laptop,2025-11-08T10:36:48.649797,execute,0,1,323.159217819897,0,724,0
user_762,qa,hr,US,laptop,2025-08-05T10:58:37.649797,admin,0,0,1138.165261786871,0,1017,0
user_763,qa,apps,DE,mobile,2025-06-23T13:19:23.649797,execute,0,0,514.143987047044,0,703,0
user_764,admin,security,UK,server,2025-09-18T15:27:21.649797,admin,0,1,450.3906516038501,0,1285,0
user_765,devops,apps,SG,mobile,2025-07-22T23:38:16.649797,write,2,1,559.4957175486333,0,834,1
user_766,admin,security,IN,laptop,2025-10-31T23:50:54.649797,execute,0,0,99.05620129007228,0,90,0
user_767,qa,apps,SG,laptop,2025-10-10T23:56:05.649797,execute,1,0,169.7150643665655,0,757,1
user_768,qa,security,DE,laptop,2025-11-30T19:54:57.649797,execute,0,0,249.35260173445036,0,989,0
user_769,engineer,hr,IN,mobile,2025-11-05T12:27:43.649797,read,0,1,186.1845122314993,1,914,0
user_770,qa,finance,SG,laptop,2025-07-20T02:54:16.649797,read,0,0,564.0942358117755,0,393,0
user_771,engineer,security,IN,server,2025-11-08T14:38:09.649797,admin,0,0,8.232485480304623,0,1174,0
user_772,devops,security,DE,laptop,2025-10-11T02:15:23.649797,write,0,0,70.40373066643937,0,412,0
user_773,admin,hr,UK,server,2025-10-15T23:49:24.649797,execute,0,0,640.376040352068,0,1468,0
user_774,admin,security,UK,server,2025-11-14T09:19:41.649797,read,0,0,18.275568388256506,0,1164,0
user_775,engineer,platform,SG,laptop,2025-09-28T20:52:20.649797,execute,0,0,77.23832980300205,0,293,0
user_776,admin,hr,US,mobile,2025-09-09T11:05:15.649797,admin,0,1,129.81250612590424,0,1490,0
user_777,qa,platform,DE,desktop,2025-10-10T04:14:30.649797,admin,0,2,416.77830014787725,0,631,0
user_778,hr,hr,SG,desktop,2025-08-10T05:07:42.649797,write,2,0,246.41739285767943,0,1271,1
user_779,engineer,security,SG,server,2025-07-20T10:46:19.649797,admin,1,0,927.704029431008,0,1122,1
user_780,admin,platform,UK,mobile,2025-10-06T13:36:43.649797,execute,0,1,77.58265334624707,0,170,0
user_781,engineer,security,IN,desktop,2025-07-29T16:10:38.649797,write,0,0,616.9998365216908,0,1334,0
user_782,engineer,hr,DE,laptop,2025-07-01T23:11:08.649797,write,0,0,99.76763694061833,0,1450,0
user_783,hr,security,IN,laptop,2025-06-17T16:20:47.649797,read,0,2,84.50930803686987,0,890,0
user_784,qa,platform,DE,server,2025-10-05T01:53:32.649797,execute,0,0,206.97085359310836,0,1091,0
user_785,engineer,platform,US,mobile,2025-08-21T18:26:06.649797,admin,0,1,22.160009769271852,0,56,0
user_786,admin,security,UK,mobile,2025-10-30T23:56:09.649797,read,0,0,145.5020512219232,1,1582,0
user_787,devops,apps,US,desktop,2025-08-24T02:42:52.649797,execute,0,0,131.86605729263317,0,1541,0
user_788,engineer,hr,SG,desktop,2025-09-13T01:29:14.649797,execute,1,1,52.34228822960923,1,568,1
user_789,engineer,hr,UK,laptop,2025-08-29T20:33:34.649797,write,0,0,591.5419502089219,0,151,0
user_790,hr,security,SG,server,2025-10-12T16:26:08.649797,write,0,0,146.27419008382864,0,318,0
user_791,qa,apps,US,mobile,2025-08-20T16:28:25.649797,execute,1,2,1203.8876558764553,0,1165,1
user_792,devops,platform,DE,desktop,2025-12-08T01:25:43.649797,read,0,1,689.9006519324356,0,1339,0
user_793,admin,finance,SG,desktop,2025-12-03T02:06:26.649797,write,0,0,65.00336201838331,0,984,0
user_794,devops,finance,IN,server,2025-11-17T05:25:58.649797,write,0,1,211.03330790419662,0,1820,0
user_795,admin,security,DE,server,2025-11-30T05:38:58.649797,execute,0,0,276.24338402685095,1,977,0
user_796,qa,apps,DE,laptop,2025-09-06T10:14:09.649797,execute,0,0,512.7120167222439,0,6,0
user_797,admin,apps,US,server,2025-09-22T03:19:54.649797,write,0,2,650.5283866914912,0,189,0
user_798,hr,hr,US,laptop,2025-10-29T03:47:32.649797,read,0,0,293.4642196037643,0,317,0
user_799,hr,platform,UK,laptop,2025-10-20T21:18:10.649797,write,0,1,10.729877378418085,0,731,0
user_800,hr,apps,UK,server,2025-11-24T21:41:02.649797,execute,0,1,196.91525872800338,0,1709,0
user_801,hr,finance,IN,server,2025-10-24T12:30:09.649797,write,0,0,648.3348681760178,0,1629,0
user_802,devops,platform,DE,server,2025-12-14T04:48:51.649797,execute,1,0,375.6230438576721,0,524,1
user_803,qa,platform,IN,server,2025-08-19T07:29:51.649797,write,0,0,612.3939846097426,0,1187,0
user_804,admin,security,IN,server,2025-11-14T12:30:09.649797,execute,0,1,336.33080439694584,0,1854,0
user_805,admin,apps,US,laptop,2025-10-21T03:44:05.649797,execute,0,0,13.510196324002552,0,1392,0
user_806,hr,security,IN,desktop,2025-10-20T00:44:30.649797,read,0,0,1032.6682212826008,0,517,0
user_807,hr,apps,IN,mobile,2025-08-15T05:33:44.649797,execute,0,0,750.3786485374917,0,1090,0
user_808,engineer,hr,SG,mobile,2025-11-05T23:45:08.649797,write,0,1,40.601463723695645,0,715,0
user_809,qa,security,UK,laptop,2025-11-26T15:34:36.649797,execute,0,0,35.86865402846423,0,1348,0
user_810,devops,security,UK,laptop,2025-07-26T22:04:54.649797,admin,0,1,232.35826005471068,0,1878,0
user_811,admin,finance,DE,desktop,2025-10-08T04:05:55.649797,write,1,0,424.47091597002037,0,1217,1
user_812,engineer,security,UK,server,2025-08-27T03:58:29.649797,read,0,0,144.46414170808967,0,1389,0
user_813,engineer,apps,DE,laptop,2025-12-12T16:48:01.649797,write,0,1,43.98747808372141,0,1394,0
user_814,admin,finance,SG,mobile,2025-09-11T18:30:36.649797,read,1,1,214.34562834934266,0,1360,1
user_815,devops,security,UK,server,2025-07-28T16:17:44.649797,admin,0,0,123.55036630799533,0,578,0
user_816,engineer,security,SG,laptop,2025-08-25T07:34:38.649797,read,0,0,130.0538172281554,0,1705,0
user_817,engineer,hr,UK,server,2025-10-13T06:32:03.649797,execute,0,0,310.67902471257815,0,667,0
user_818,qa,security,UK,mobile,2025-07-01T06:39:30.649797,admin,0,4,650.4375000010189,1,588,1
user_819,devops,platform,SG,server,2025-10-04T05:30:46.649797,admin,1,1,245.33551542988474,1,773,1
user_820,engineer,finance,IN,laptop,2025-12-02T04:50:36.649797,read,0,0,349.0436694826954,0,1157,0
user_821,devops,platform,IN,laptop,2025-11-17T15:31:11.649797,write,0,0,323.5961298701227,0,854,0
user_822,admin,finance,IN,mobile,2025-06-29T18:18:07.649797,read,0,1,240.31741204587055,0,1165,0
user_823,hr,hr,IN,desktop,2025-12-13T09:23:48.649797,read,0,1,111.64891415601025,0,336,0
user_824,engineer,security,UK,desktop,2025-10-21T08:27:10.649797,admin,0,0,142.34530456455434,1,858,0
user_825,qa,security,US,server,2025-07-16T19:00:20.649797,execute,0,2,113.80932358591251,0,499,0
user_826,admin,security,SG,laptop,2025-06-19T19:35:24.649797,write,1,1,748.4801738888664,0,649,1
user_827,devops,finance,US,laptop,2025-07-18T09:53:36.649797,read,0,1,525.678568051039,1,176,0
user_828,admin,security,US,mobile,2025-11-15T10:52:20.649797,execute,0,0,259.7843698662763,0,800,0
user_829,engineer,platform,DE,mobile,2025-06-21T11:26:03.649797,execute,0,0,729.9567043654954,0,851,0
user_830,devops,security,IN,laptop,2025-07-29T13:08:55.649797,write,0,0,652.5444899439475,0,1060,0
user_831,hr,hr,UK,mobile,2025-10-31T21:30:45.649797,execute,0,0,788.0561083008987,0,988,0
user_832,admin,platform,IN,desktop,2025-10-01T01:57:00.649797,read,1,0,75.22143769397222,0,143,1
user_833,engineer,security,IN,desktop,2025-11-05T11:22:14.649797,admin,0,0,379.226244479996,0,649,0
user_834,qa,security,US,server,2025-10-29T21:19:21.649797,execute,0,1,281.88661574909764,0,528,0
user_835,devops,apps,DE,mobile,2025-06-26T16:33:01.649797,admin,0,0,397.08674188137195,0,1786,0
user_836,admin,finance,IN,server,2025-11-25T05:36:06.649797,write,0,2,91.70467801429965,0,1528,0
user_837,admin,platform,SG,mobile,2025-07-28T10:43:48.649797,write,0,0,356.0453108831317,0,6,0
user_838,hr,apps,SG,mobile,2025-09-25T04:36:28.649797,execute,0,0,158.20263966069166,0,584,0
user_839,hr,hr,IN,desktop,2025-10-11T13:16:38.649797,admin,0,0,538.8961900133496,0,673,0
user_840,qa,finance,US,laptop,2025-07-17T22:25:34.649797,read,0,0,475.9592754873797,0,224,0
user_841,qa,platform,US,mobile,2025-12-10T07:16:17.649797,admin,0,1,71.23269197555796,0,1902,0
user_842,engineer,security,UK,mobile,2025-09-13T10:47:10.649797,execute,1,1,60.94907471852758,0,356,1
user_843,engineer,platform,DE,mobile,2025-06-27T22:58:08.649797,admin,2,0,379.469195196741,0,938,1
user_844,qa,security,US,laptop,2025-12-03T06:55:28.649797,admin,0,0,239.86907252395412,0,1851,0
user_845,qa,finance,UK,server,2025-10-01T02:37:46.649797,write,0,1,244.3951279981573,0,1008,0
user_846,devops,security,SG,server,2025-10-21T10:28:01.649797,execute,0,0,418.92198355715044,0,1060,0
user_847,hr,hr,SG,mobile,2025-09-20T02:42:42.649797,admin,0,0,579.2460388228242,0,546,0
user_848,engineer,security,SG,mobile,2025-11-14T20:01:13.649797,execute,0,0,81.92234563899048,0,1922,0
user_849,hr,hr,IN,server,2025-06-23T13:05:20.649797,read,0,0,243.26825914312838,0,525,0
user_850,hr,finance,DE,server,2025-08-04T21:20:49.649797,execute,0,0,529.7480702329084,1,1963,0
user_851,qa,finance,UK,desktop,2025-09-10T02:50:00.649797,read,0,0,618.5846415562023,0,1738,0
user_852,devops,platform,DE,mobile,2025-07-01T08:52:48.649797,execute,0,1,101.65446019906838,0,1081,0
user_853,admin,hr,IN,server,2025-10-22T15:28:09.649797,execute,0,0,32.99597871134638,0,1031,0
user_854,devops,hr,UK,desktop,2025-08-27T10:34:42.649797,admin,0,0,79.51141977958174,0,1467,0
user_855,devops,apps,UK,laptop,2025-08-05T15:52:41.649797,admin,0,0,872.8636980564177,0,1339,0
user_856,hr,apps,US,mobile,2025-06-18T04:32:56.649797,read,0,0,186.23663261581186,1,111,0
user_857,devops,apps,DE,server,2025-10-25T03:37:10.649797,read,0,1,162.6813635971292,0,1140,0
user_858,engineer,security,DE,mobile,2025-11-14T16:00:31.649797,write,0,0,3.9512108732971627,0,1331,0
user_859,hr,apps,US,desktop,2025-08-27T16:31:39.649797,admin,0,1,15.708585745468659,0,771,0
user_860,engineer,hr,SG,server,2025-09-27T03:22:26.649797,read,0,0,331.4156049684428,1,1691,0
user_861,admin,security,IN,laptop,2025-07-28T13:33:31.649797,admin,0,1,267.35292738357344,0,1742,0
user_862,hr,finance,DE,laptop,2025-10-07T13:50:46.649797,execute,0,0,257.07298157252706,0,310,0
user_863,admin,platform,US,desktop,2025-06-19T18:23:10.649797,write,0,1,35.068999238174136,0,94,0
user_864,hr,apps,UK,laptop,2025-09-13T12:53:38.649797,admin,0,0,130.1876953688946,0,1216,0
user_865,qa,finance,US,laptop,2025-10-11T12:55:12.649797,admin,0,1,501.96603771760647,1,802,0
user_866,devops,hr,SG,laptop,2025-11-29T20:32:27.649797,admin,0,1,57.679287318882366,0,1303,0
user_867,qa,platform,IN,laptop,2025-08-25T05:19:23.649797,admin,0,0,642.8735525855953,0,560,0
user_868,admin,finance,SG,laptop,2025-11-02T07:34:27.649797,read,0,0,38.854401258595075,0,1079,0
user_869,devops,platform,UK,laptop,2025-10-03T03:57:37.649797,read,0,0,55.59155987441663,0,17,0
user_870,hr,apps,UK,laptop,2025-12-01T10:38:41.649797,write,0,0,194.88264124888312,0,1359,0
user_871,devops,hr,UK,server,2025-08-28T06:56:38.649797,execute,2,1,871.7669468184772,0,1086,1
user_872,engineer,platform,UK,laptop,2025-08-14T00:26:39.649797,execute,0,0,119.94080614016187,0,637,0
user_873,devops,finance,US,server,2025-11-24T06:24:21.649797,write,1,0,322.07464596446636,0,749,1
user_874,engineer,apps,UK,mobile,2025-06-26T10:41:17.649797,execute,0,3,266.5087561298748,0,1597,0
user_875,devops,apps,UK,desktop,2025-07-12T03:08:14.649797,read,0,0,48.622521287815225,0,1981,0
user_876,engineer,finance,US,laptop,2025-07-02T09:56:22.649797,admin,0,0,85.57227690260045,0,556,0
user_877,admin,finance,UK,desktop,2025-11-16T08:11:15.649797,execute,0,1,798.4334664970747,0,1351,0
user_878,qa,platform,SG,laptop,2025-06-19T11:46:35.649797,admin,1,0,61.30744105708219,1,1917,1
user_879,hr,security,SG,server,2025-11-19T16:18:41.649797,admin,0,0,356.2427784981125,0,1152,0
user_880,devops,apps,DE,laptop,2025-09-06T19:25:45.649797,read,0,0,1003.1148080945519,0,1524,0
user_881,qa,platform,SG,mobile,2025-06-18T07:20:30.649797,admin,0,0,38.181646956920616,0,1012,0
user_882,hr,finance,IN,desktop,2025-08-28T21:03:34.649797,execute,0,0,152.8389607786601,0,259,0
user_883,hr,platform,IN,desktop,2025-07-21T04:55:55.649797,read,0,0,76.05459596801383,0,713,0
user_884,engineer,finance,IN,mobile,2025-10-07T23:21:45.649797,write,1,0,75.13959337802706,0,835,1
user_885,admin,hr,US,server,2025-10-17T20:46:56.649797,read,0,0,38.004475521077715,0,1648,0
user_886,admin,finance,SG,server,2025-09-13T08:04:17.649797,execute,0,1,314.5621843591495,0,1012,0
user_887,qa,finance,IN,mobile,2025-06-24T20:59:48.649797,read,0,1,411.5322985520267,0,867,0
user_888,admin,finance,DE,desktop,2025-10-13T16:25:44.649797,execute,0,0,338.8395329286823,0,904,0
user_889,devops,security,US,laptop,2025-11-16T03:33:36.649797,execute,0,0,775.7091177689731,0,410,0
user_890,admin,finance,DE,server,2025-10-25T05:45:12.649797,read,0,1,47.234416109576635,0,888,0
user_891,qa,apps,SG,laptop,2025-11-13T23:22:14.649797,execute,0,0,115.6305343742316,0,143,0
user_892,admin,apps,UK,desktop,2025-07-23T16:09:13.649797,write,0,0,126.74041710258867,1,1925,0
user_893,devops,platform,DE,laptop,2025-11-24T13:56:54.649797,execute,0,0,79.22173727999433,0,397,0
user_894,engineer,security,UK,mobile,2025-08-14T13:49:41.649797,write,0,0,46.0170212040628,0,1743,0
user_895,qa,platform,US,server,2025-06-19T23:51:40.649797,write,1,0,200.07047434903785,0,1383,1
user_896,engineer,apps,DE,server,2025-11-16T09:24:15.649797,execute,0,0,539.5258096413169,0,1676,0
user_897,engineer,apps,DE,mobile,2025-12-04T02:37:13.649797,admin,0,0,927.2749273719827,0,739,0
user_898,engineer,hr,US,mobile,2025-10-13T13:57:50.649797,write,0,1,41.55133811652297,1,1343,0
user_899,hr,finance,US,server,2025-07-29T05:45:31.649797,write,0,0,519.7482706114928,0,648,0
user_900,hr,apps,IN,server,2025-08-01T21:29:18.649797,read,0,1,522.1735746180078,1,970,0
user_901,engineer,platform,SG,server,2025-09-09T13:38:01.649797,write,0,0,147.7867538536036,1,802,0
user_902,qa,platform,DE,desktop,2025-11-26T04:34:57.649797,write,0,0,34.970130709985405,0,712,0
user_903,devops,finance,DE,desktop,2025-07-14T12:12:51.649797,write,0,1,1381.7913547169633,0,1302,0
user_904,devops,finance,US,desktop,2025-11-13T06:09:31.649797,write,0,1,319.7793810220673,0,1842,0
user_905,admin,hr,US,laptop,2025-08-09T00:22:50.649797,admin,0,0,1208.4944997986627,0,1676,0
user_906,qa,security,SG,desktop,2025-11-10T03:02:41.649797,write,0,2,198.29433929626322,0,1686,0
user_907,hr,platform,US,server,2025-11-30T05:31:26.649797,execute,0,1,150.85376400153146,0,1115,0
user_908,engineer,finance,UK,desktop,2025-09-02T12:43:33.649797,admin,1,2,85.18091926585149,0,1722,1
user_909,admin,platform,UK,server,2025-08-22T06:58:16.649797,write,0,0,1232.6304572260922,1,1106,0
user_910,devops,finance,UK,mobile,2025-11-08T23:32:54.649797,execute,0,0,87.61036702014053,1,19,1
user_911,hr,apps,UK,laptop,2025-09-20T21:19:06.649797,execute,0,0,7.214893338656558,0,1403,0
user_912,hr,platform,SG,laptop,2025-10-18T18:46:20.649797,admin,0,0,215.52005940125034,0,645,0
user_913,engineer,apps,DE,mobile,2025-10-07T16:34:29.649797,admin,1,1,141.98694351452667,0,784,1
user_914,devops,platform,UK,server,2025-07-15T02:25:56.649797,execute,0,0,90.89252640391051,0,369,0
user_915,qa,security,US,laptop,2025-11-16T15:26:48.649797,admin,0,1,302.0354543631267,0,1705,0
user_916,hr,hr,UK,desktop,2025-07-22T19:42:03.649797,admin,0,0,135.89374659761063,1,458,0
user_917,engineer,apps,SG,server,2025-12-02T09:24:40.649797,read,1,0,154.37524762374218,0,19,1
user_918,qa,finance,US,laptop,2025-08-01T16:25:13.649797,admin,0,0,6.994591651432117,0,1277,0
user_919,devops,security,UK,mobile,2025-10-27T16:19:05.649797,read,0,0,266.80039648009847,0,1388,0
user_920,hr,platform,DE,server,2025-08-07T19:39:49.649797,admin,0,1,39.056876465270385,0,1217,0
user_921,qa,apps,US,laptop,2025-08-13T18:47:07.649797,admin,0,1,72.16507387250661,0,1302,0
user_922,qa,platform,US,mobile,2025-08-12T09:09:37.649797,execute,0,1,378.81743858408703,0,1681,0
user_923,qa,platform,DE,server,2025-10-30T04:50:49.649797,read,0,0,112.73230872365626,0,1059,0
user_924,hr,platform,US,desktop,2025-09-25T19:23:37.649797,admin,0,1,53.45471159311983,0,679,0
user_925,hr,hr,UK,server,2025-11-23T12:18:25.649797,write,0,0,258.4158944157618,0,1268,0
user_926,admin,hr,US,desktop,2025-08-11T21:48:09.649797,admin,0,1,72.58497183017147,1,1609,0
user_927,devops,finance,UK,server,2025-10-20T03:21:36.649797,execute,0,0,94.81549877691388,0,1847,0
user_928,engineer,apps,DE,mobile,2025-10-31T02:41:25.649797,execute,0,1,291.33442556579445,0,645,0
user_929,qa,security,IN,desktop,2025-07-14T20:21:18.649797,execute,1,0,403.9626537247293,0,1097,1
user_930,admin,security,DE,desktop,2025-08-28T16:29:54.649797,read,0,1,403.729680221874,0,627,0
user_931,engineer,security,UK,server,2025-09-12T11:43:26.649797,read,0,1,197.47501627504005,1,1291,0
user_932,admin,platform,SG,laptop,2025-08-20T14:31:19.649797,read,0,1,181.70407326116236,0,1358,0
user_933,hr,hr,DE,desktop,2025-08-14T13:28:44.649797,write,0,0,464.849023209165,0,622,0
user_934,qa,apps,SG,server,2025-10-19T03:17:11.649797,read,1,1,64.34239245516102,0,1192,1
user_935,engineer,platform,SG,mobile,2025-07-26T10:29:43.649797,execute,1,0,49.53402209551043,0,728,1
user_936,engineer,hr,UK,server,2025-10-23T06:31:13.649797,read,0,0,327.8144731577384,0,1364,0
user_937,engineer,hr,UK,server,2025-12-02T21:20:36.649797,read,0,0,158.039215999168,1,97,0
user_938,engineer,apps,IN,desktop,2025-09-27T07:36:20.649797,admin,0,0,371.3607142911061,0,900,0
